Order Date,Order ID,Quantity,Customer Name,Segment,Product Name,Category,Manufacturer,City,State,Region,Ship Date,Ship Mode,Discount,Profit,Profit Ratio,Sales,unit price,sub category,shipping price,month,name_city_state,order_category,retail_price,Diff_ship_order
11/11/2015,CA-2015-164749,3,Bruce Geld,Consumer,Avery 476,Office Supplies,Avery,Delray Beach,Florida,South,11/22/2015,First Class,0.2,3,0.33,10,4.17,Labels,20.89,11,"Bruce Geld, Delray Beach, Florida",Low,4.17,11
11/11/2015,CA-2015-163867,4,Richard Eichhorn,Consumer,Avery 513,Office Supplies,Avery,Decatur,Illinois,Central,11/12/2015,First Class,0.2,5,0.33,16,5,Labels,16.21,11,"Richard Eichhorn, Decatur, Illinois",Low,5,1
11/11/2015,CA-2015-164469,11,Grace Kelly,Corporate,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Avery,Salem,Oregon,West,11/23/2015,Second Class,0.2,18,0.25,72,8.18,Art,2.82,11,"Grace Kelly, Salem, Oregon",Low,8.18,12
11/11/2015,CA-2015-164385,3,Nicole Brennan,Corporate,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Belkin,Philadelphia,Pennsylvania,East,11/16/2015,Second Class,0.2,14,0.1,144,60,Appliances,6.23,11,"Nicole Brennan, Philadelphia, Pennsylvania",Low,60,5
11/11/2015,CA-2015-164721,6,Laurel Workman,Corporate,Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies,Belkin,Brentwood,California,West,11/21/2015,Second Class,0,93,0.29,321,53.5,Appliances,7.99,11,"Laurel Workman, Brentwood, California",High,53.5,10
11/11/2015,CA-2015-164210,2,Pierre Wener,Consumer,Bevis Rectangular Conference Tables,Furniture,Bevis,Louisville,Colorado,West,11/17/2015,Second Class,0.5,-99,-0.68,146,146,Tables,2.99,11,"Pierre Wener, Louisville, Colorado",Loss,146,6
11/11/2015,CA-2015-164182,2,Shui Tom,Consumer,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Boston,Philadelphia,Pennsylvania,East,11/21/2015,Standard Class,0.2,5,0.11,42,26.25,Art,7.98,11,"Shui Tom, Philadelphia, Pennsylvania",Low,26.25,10
11/11/2015,CA-2015-164259,4,Sung Pak,Corporate,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Boston,Philadelphia,Pennsylvania,East,11/12/2015,First Class,0.2,9,0.09,99,30.94,Art,20.11,11,"Sung Pak, Philadelphia, Pennsylvania",Low,30.94,1
11/11/2015,CA-2015-163867,7,Richard Eichhorn,Consumer,"Contract Clock, 14"", Brown",Furniture,Other,Decatur,Illinois,Central,11/12/2015,First Class,0.6,-40,-0.65,62,22.14,Furnishings,16.21,11,"Richard Eichhorn, Decatur, Illinois",Loss,22.14,1
11/11/2015,CA-2015-164224,3,Ted Trevino,Consumer,Deflect-o Glass Clear Studded Chair Mats,Furniture,Deflect-o,Akron,Ohio,East,11/13/2015,Second Class,0.2,4,0.03,149,62.08,Furnishings,7.41,11,"Ted Trevino, Akron, Ohio",Low,62.08,2
11/11/2015,CA-2015-164315,5,Rob Dowd,Consumer,Euro-Pro Shark Turbo Vacuum,Office Supplies,Euro Pro,Athens,Georgia,South,11/21/2015,Standard Class,0,40,0.26,155,31,Appliances,8.64,11,"Rob Dowd, Athens, Georgia",Low,31,10
11/11/2015,CA-2015-164742,1,Marina Lichtenstein,Corporate,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,Other,Lakewood,New Jersey,East,11/17/2015,Second Class,0,9,0.5,19,19,Binders,4.16,11,"Marina Lichtenstein, Lakewood, New Jersey",Low,19,6
11/11/2015,CA-2015-164210,4,Pierre Wener,Consumer,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,Other,Louisville,Colorado,West,11/17/2015,Second Class,0.2,13,0.35,36,11.25,Paper,2.99,11,"Pierre Wener, Louisville, Colorado",Low,11.25,6
11/11/2015,CA-2015-164742,2,Marina Lichtenstein,Corporate,"Global High-Back Leather Tilter, Burgundy",Furniture,Global,Lakewood,New Jersey,East,11/17/2015,Second Class,0,27,0.11,246,123,Chairs,4.16,11,"Marina Lichtenstein, Lakewood, New Jersey",High,123,6
11/11/2015,CA-2015-164182,1,Shui Tom,Consumer,Griffin GC36547 PowerJolt SE Lightning Charger,Technology,Griffin,Philadelphia,Pennsylvania,East,11/21/2015,Standard Class,0.4,-2,-0.17,13,21.67,Phones,7.98,11,"Shui Tom, Philadelphia, Pennsylvania",Loss,21.67,10
11/11/2015,CA-2015-164469,1,Grace Kelly,Corporate,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Office Supplies,Hunt,Salem,Oregon,West,11/23/2015,Second Class,0.2,1,0.09,9,11.25,Art,2.82,11,"Grace Kelly, Salem, Oregon",Low,11.25,12
11/11/2015,CA-2015-164182,2,Shui Tom,Consumer,iOttie HLCRIO102 Car Mount,Technology,iOttie,Philadelphia,Pennsylvania,East,11/21/2015,Standard Class,0.4,-14,-0.58,24,20,Phones,7.98,11,"Shui Tom, Philadelphia, Pennsylvania",Loss,20,10
11/11/2015,CA-2015-164315,7,Rob Dowd,Consumer,Motorola Droid Maxx,Technology,Motorola,Athens,Georgia,South,11/21/2015,Standard Class,0,294,0.28,1050,150,Phones,8.64,11,"Rob Dowd, Athens, Georgia",High,150,10
11/11/2015,CA-2015-164469,5,Grace Kelly,Corporate,Plantronics 81402,Technology,Plantronics,Salem,Oregon,West,11/23/2015,Second Class,0.2,20,0.08,264,66,Phones,2.82,11,"Grace Kelly, Salem, Oregon",Low,66,12
11/11/2015,CA-2015-163867,3,Richard Eichhorn,Consumer,Recycled Steel Personal File for Standard File Folders,Office Supplies,Other,Decatur,Illinois,Central,11/12/2015,First Class,0.2,10,0.08,133,55.42,Storage,16.21,11,"Richard Eichhorn, Decatur, Illinois",Low,55.42,1
11/11/2015,CA-2015-164721,3,Laurel Workman,Corporate,Staple-based wall hangings,Furniture,Staple-based wall hangings,Brentwood,California,West,11/21/2015,Second Class,0,11,0.44,24,8,Furnishings,7.99,11,"Laurel Workman, Brentwood, California",Low,8,10
11/11/2015,CA-2015-164182,2,Shui Tom,Consumer,Tensor Track Tree Floor Lamp,Furniture,Tensor,Philadelphia,Pennsylvania,East,11/21/2015,Standard Class,0.2,1,0.04,32,20,Furnishings,7.98,11,"Shui Tom, Philadelphia, Pennsylvania",Low,20,10
11/11/2015,CA-2015-164721,4,Laurel Workman,Corporate,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Office Supplies,Wirebound,Brentwood,California,West,11/21/2015,Second Class,0,12,0.46,27,6.75,Paper,7.99,11,"Laurel Workman, Brentwood, California",Low,6.75,10
11/11/2015,CA-2015-164224,4,Ted Trevino,Consumer,Xerox 1949,Office Supplies,Xerox,Akron,Ohio,East,11/13/2015,Second Class,0.2,6,0.36,16,5,Paper,7.41,11,"Ted Trevino, Akron, Ohio",Low,5,2
11/11/2015,CA-2015-164315,3,Rob Dowd,Consumer,Xerox 1990,Office Supplies,Xerox,Athens,Georgia,South,11/21/2015,Standard Class,0,7,0.45,16,5.33,Paper,8.64,11,"Rob Dowd, Athens, Georgia",Low,5.33,10
11/11/2015,CA-2015-164861,4,Matthew Clasen,Corporate,Xerox 214,Office Supplies,Xerox,Saint Louis,Missouri,Central,11/17/2015,Second Class,0,12,0.48,26,6.5,Paper,4.25,11,"Matthew Clasen, Saint Louis, Missouri",Low,6.5,6
11/12/2015,CA-2015-165309,3,Karen Daniels,Consumer,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Boston,Houston,Texas,Central,11/24/2015,Standard Class,0.2,7,0.1,68,28.33,Art,11.99,11,"Karen Daniels, Houston, Texas",Low,28.33,12
11/12/2015,CA-2015-164973,2,Nathan Mautz,Home Office,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Technology,Canon,New York City,New York,East,11/24/2015,Standard Class,0,1996,0.5,3992,"1,996.00",Machines,10.09,11,"Nathan Mautz, New York City, New York",High,1996,12
11/12/2015,CA-2015-164973,1,Nathan Mautz,Home Office,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,DMI,New York City,New York,East,11/24/2015,Standard Class,0.1,24,0.18,136,151.11,Chairs,10.09,11,"Nathan Mautz, New York City, New York",Low,151.11,12
11/12/2015,CA-2015-165309,2,Karen Daniels,Consumer,Geemarc AmpliPOWER60,Technology,Other,Houston,Texas,Central,11/24/2015,Standard Class,0.2,17,0.11,148,92.5,Phones,11.99,11,"Karen Daniels, Houston, Texas",Low,92.5,12
11/12/2015,CA-2015-164973,4,Nathan Mautz,Home Office,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,NETGEAR,New York City,New York,East,11/24/2015,Standard Class,0,130,0.36,360,90,Accessories,10.09,11,"Nathan Mautz, New York City, New York",High,90,12
11/12/2015,CA-2015-164910,3,Denise Monton,Corporate,Newell 350,Office Supplies,Newell,Asheville,North Carolina,South,11/21/2015,Second Class,0.2,1,0.11,8,3.33,Art,5.69,11,"Denise Monton, Asheville, North Carolina",Low,3.33,9
11/12/2015,CA-2015-164973,6,Nathan Mautz,Home Office,Panasonic Kx-TS550,Technology,Panasonic,New York City,New York,East,11/24/2015,Standard Class,0,80,0.29,276,46,Phones,10.09,11,"Nathan Mautz, New York City, New York",High,46,12
11/12/2015,CA-2015-164973,1,Nathan Mautz,Home Office,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Other,New York City,New York,East,11/24/2015,Standard Class,0,13,0.3,44,44,Storage,10.09,11,"Nathan Mautz, New York City, New York",Low,44,12
11/12/2015,CA-2015-165309,1,Karen Daniels,Consumer,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Universal,Houston,Texas,Central,11/24/2015,Standard Class,0.8,-2,-1.6,1,5,Binders,11.99,11,"Karen Daniels, Houston, Texas",Loss,5,12
11/12/2015,CA-2015-165309,5,Karen Daniels,Consumer,"Wirebound Message Book, 4 per Page",Office Supplies,Wirebound,Houston,Texas,Central,11/24/2015,Standard Class,0.2,8,0.36,22,5.5,Paper,11.99,11,"Karen Daniels, Houston, Texas",Low,5.5,12
11/12/2015,CA-2015-164903,2,Steven Roelle,Home Office,Xerox 204,Office Supplies,Xerox,Los Angeles,California,West,11/23/2015,Standard Class,0,6,0.48,13,6.5,Paper,14.86,11,"Steven Roelle, Los Angeles, California",Low,6.5,11
11/14/2015,CA-2015-165309,3,Karen Daniels,Consumer,Classic Ivory Antique Telephone ZL1810,Technology,Other,Houston,Texas,Central,11/24/2015,Standard Class,0.2,15,0.06,241,100.42,Phones,11.99,11,"Karen Daniels, Houston, Texas",Low,100.42,10
11/14/2015,CA-2015-165379,2,Brian Moss,Corporate,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,Eureka,Dallas,Texas,Central,11/20/2015,Standard Class,0.2,4,0.35,10,6.25,Paper,6.99,11,"Brian Moss, Dallas, Texas",Low,6.25,6
11/14/2015,CA-2015-165309,5,Karen Daniels,Consumer,GBC DocuBind TL300 Electric Binding System,Office Supplies,GBC,Houston,Texas,Central,11/24/2015,Standard Class,0.8,-1480,-1.65,897,897,Binders,11.99,11,"Karen Daniels, Houston, Texas",Loss,897,10
11/14/2015,CA-2015-165393,1,Nathan Cano,Consumer,GBC Standard Therm-A-Bind Covers,Office Supplies,GBC,Fort Worth,Texas,Central,11/26/2015,First Class,0.8,-8,-1.7,5,25,Binders,17.4,11,"Nathan Cano, Fort Worth, Texas",Loss,25,12
11/14/2015,CA-2015-165428,3,Jack Lebron,Consumer,Prestige Round Ring Binders,Office Supplies,Other,Houston,Texas,Central,11/20/2015,First Class,0.8,-6,-1.65,4,6.67,Binders,23.68,11,"Jack Lebron, Houston, Texas",Loss,6.67,6
11/14/2015,CA-2015-165309,8,Karen Daniels,Consumer,Xerox 1893,Office Supplies,Xerox,Houston,Texas,Central,11/24/2015,Standard Class,0.2,95,0.36,262,40.94,Paper,11.99,11,"Karen Daniels, Houston, Texas",High,40.94,10
11/14/2015,CA-2015-165379,3,Brian Moss,Corporate,Xerox 1895,Office Supplies,Xerox,Dallas,Texas,Central,11/20/2015,Standard Class,0.2,4,0.31,14,5.83,Paper,6.99,11,"Brian Moss, Dallas, Texas",Low,5.83,6
11/14/2015,CA-2015-165428,6,Jack Lebron,Consumer,Xerox 216,Office Supplies,Xerox,Houston,Texas,Central,11/20/2015,First Class,0.2,11,0.35,31,6.46,Paper,23.68,11,"Jack Lebron, Houston, Texas",Low,6.46,6
11/15/2015,CA-2015-165477,5,Ricardo Emerson,Consumer,Acco 6 Outlet Guardian Standard Surge Suppressor,Office Supplies,Acco,Kent,Ohio,East,11/18/2015,Second Class,0.2,6,0.13,48,12,Appliances,0.58,11,"Ricardo Emerson, Kent, Ohio",Low,12,3
11/15/2015,CA-2015-165764,2,Shahid Hopkins,Consumer,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Acco,Jacksonville,North Carolina,South,11/25/2015,Standard Class,0.2,-2,-0.06,26,16.25,Storage,14.61,11,"Shahid Hopkins, Jacksonville, North Carolina",Loss,16.25,10
11/15/2015,CA-2015-165764,7,Shahid Hopkins,Consumer,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Avery,Jacksonville,North Carolina,South,11/25/2015,Standard Class,0.7,-10,-0.73,14,6.67,Binders,14.61,11,"Shahid Hopkins, Jacksonville, North Carolina",Loss,6.67,10
11/15/2015,CA-2015-165540,5,Tamara Manning,Consumer,GBC Standard Plastic Binding Systems Combs,Office Supplies,GBC,Woodstock,Illinois,Central,11/24/2015,Standard Class,0.8,-14,-1.55,9,9,Binders,13.72,11,"Tamara Manning, Woodstock, Illinois",Loss,9,9
11/15/2015,CA-2015-165764,6,Shahid Hopkins,Consumer,Hon Racetrack Conference Tables,Furniture,Hon,Jacksonville,North Carolina,South,11/25/2015,Standard Class,0.4,-299,-0.32,945,262.5,Tables,14.61,11,"Shahid Hopkins, Jacksonville, North Carolina",Loss,262.5,10
11/15/2015,CA-2015-165568,5,Barry Französisch,Corporate,Pressboard Data Binders by Wilson Jones,Office Supplies,Pressboard,Seattle,Washington,West,11/19/2015,Standard Class,0.2,7,0.34,21,5.25,Binders,7,11,"Barry Französisch, Seattle, Washington",Low,5.25,4
11/15/2015,CA-2015-165764,3,Shahid Hopkins,Consumer,Tenex Antistatic Computer Chair Mats,Furniture,Tenex,Jacksonville,North Carolina,South,11/25/2015,Standard Class,0.2,-51,-0.13,410,170.83,Furnishings,14.61,11,"Shahid Hopkins, Jacksonville, North Carolina",Loss,170.83,10
11/15/2015,CA-2015-165806,9,Valerie Mitchum,Home Office,Xerox 226,Office Supplies,Xerox,Marietta,Georgia,South,11/15/2015,Same Day,0,28,0.48,58,6.44,Paper,45.34,11,"Valerie Mitchum, Marietta, Georgia",Low,6.44,0
11/16/2015,CA-2015-166086,3,Carol Triggs,Consumer,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,Acco,Lawrence,Massachusetts,East,11/21/2015,Standard Class,0,8,0.49,16,5.33,Binders,13.83,11,"Carol Triggs, Lawrence, Massachusetts",Low,5.33,5
11/16/2015,CA-2015-166086,2,Carol Triggs,Consumer,Balt Split Level Computer Training Table,Furniture,Balt,Lawrence,Massachusetts,East,11/21/2015,Standard Class,0.3,-39,-0.2,194,138.57,Tables,13.83,11,"Carol Triggs, Lawrence, Massachusetts",Loss,138.57,5
11/16/2015,CA-2015-165974,7,Dan Lawera,Consumer,"Dixon My First Ticonderoga Pencil, #2",Office Supplies,Dixon,Cincinnati,Ohio,East,11/21/2015,Standard Class,0.2,4,0.11,33,5.89,Art,12.51,11,"Dan Lawera, Cincinnati, Ohio",Low,5.89,5
11/16/2015,CA-2015-166051,3,Jim Karlsson,Consumer,Grandstream GXP1160 VoIP phone,Technology,Grandstream,Jackson,Mississippi,South,11/28/2015,Standard Class,0,33,0.29,114,38,Phones,13.85,11,"Jim Karlsson, Jackson, Mississippi",Low,38,12
11/16/2015,CA-2015-166191,7,David Kendrick,Corporate,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Imation,Decatur,Illinois,Central,11/27/2015,Second Class,0.2,77,0.19,409,73.04,Accessories,4.03,11,"David Kendrick, Decatur, Illinois",High,73.04,11
11/16/2015,CA-2015-166086,4,Carol Triggs,Consumer,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Other,Lawrence,Massachusetts,East,11/21/2015,Standard Class,0,244,0.28,872,218,Chairs,13.83,11,"Carol Triggs, Lawrence, Massachusetts",High,218,5
11/16/2015,CA-2015-166086,3,Carol Triggs,Consumer,Newell 335,Office Supplies,Newell,Lawrence,Massachusetts,East,11/21/2015,Standard Class,0,3,0.29,9,3,Art,13.83,11,"Carol Triggs, Lawrence, Massachusetts",Low,3,5
11/16/2015,CA-2015-165806,3,Valerie Mitchum,Home Office,RCA Visys Integrated PBX 8-Line Router,Technology,RCA,Marietta,Georgia,South,11/16/2015,Same Day,0,50,0.25,201,67,Phones,45.34,11,"Valerie Mitchum, Marietta, Georgia",High,67,0
11/16/2015,CA-2015-166051,3,Jim Karlsson,Consumer,Samsung Galaxy Note 3,Technology,Samsung,Jackson,Mississippi,South,11/28/2015,Standard Class,0,198,0.3,660,220,Phones,13.85,11,"Jim Karlsson, Jackson, Mississippi",High,220,12
11/16/2015,CA-2015-166191,2,David Kendrick,Corporate,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Tenex,Decatur,Illinois,Central,11/27/2015,Second Class,0.2,2,0.08,25,15.63,Storage,4.03,11,"David Kendrick, Decatur, Illinois",Low,15.63,11
11/17/2015,CA-2015-166457,3,Peter Fuller,Consumer,"Adams ""While You Were Out"" Message Pads",Office Supplies,Adams,Richmond,Kentucky,South,11/20/2015,Second Class,0,4,0.45,9,3,Paper,0.97,11,"Peter Fuller, Richmond, Kentucky",Low,3,3
11/17/2015,CA-2015-166744,3,Duane Noonan,Consumer,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,C-Line,Columbia,Maryland,East,11/29/2015,Standard Class,0,51,0.31,164,54.67,Furnishings,13.31,11,"Duane Noonan, Columbia, Maryland",High,54.67,12
11/17/2015,CA-2015-166555,3,Jamie Kunitz,Consumer,Cisco SPA112 2 Port Phone Adapter,Technology,Cisco,Niagara Falls,New York,East,11/26/2015,First Class,0,48,0.29,165,55,Phones,21.44,11,"Jamie Kunitz, Niagara Falls, New York",High,55,9
11/17/2015,CA-2015-166471,4,Matthew Grinstein,Home Office,Cisco Unified IP Phone 7945G VoIP phone,Technology,Cisco,Seattle,Washington,West,11/23/2015,Standard Class,0.2,68,0.06,1091,340.94,Phones,7,11,"Matthew Grinstein, Seattle, Washington",High,340.94,6
11/17/2015,CA-2015-166716,2,Craig Reiter,Consumer,"Global Leather and Oak Executive Chair, Black",Furniture,Global,Chicago,Illinois,Central,11/18/2015,Second Class,0.3,-6,-0.01,421,300.71,Chairs,7.39,11,"Craig Reiter, Chicago, Illinois",Loss,300.71,1
11/17/2015,CA-2015-166471,2,Matthew Grinstein,Home Office,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,Jawbone,Seattle,Washington,West,11/23/2015,Standard Class,0.2,-44,-0.2,219,136.88,Phones,7,11,"Matthew Grinstein, Seattle, Washington",Loss,136.88,6
11/17/2015,CA-2015-166744,2,Duane Noonan,Consumer,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Logitech,Columbia,Maryland,East,11/29/2015,Standard Class,0,26,0.44,60,30,Accessories,13.31,11,"Duane Noonan, Columbia, Maryland",Low,30,12
11/17/2015,CA-2015-166590,2,Noah Childs,Corporate,Maxell 4.7GB DVD+R 5/Pack,Technology,Maxell,Columbus,Indiana,Central,11/27/2015,Standard Class,0,1,0.45,2,1,Accessories,6.86,11,"Noah Childs, Columbus, Indiana",Low,1,10
11/17/2015,CA-2015-166457,2,Peter Fuller,Consumer,Newell 350,Office Supplies,Newell,Richmond,Kentucky,South,11/20/2015,Second Class,0,2,0.29,7,3.5,Art,0.97,11,"Peter Fuller, Richmond, Kentucky",Low,3.5,3
11/17/2015,CA-2015-166744,3,Duane Noonan,Consumer,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,O'Sullivan,Columbia,Maryland,East,11/29/2015,Standard Class,0,36,0.1,363,121,Bookcases,13.31,11,"Duane Noonan, Columbia, Maryland",High,121,12
11/17/2015,CA-2015-166590,2,Noah Childs,Corporate,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Office Supplies,Other,Columbus,Indiana,Central,11/27/2015,Standard Class,0,36,0.47,76,38,Paper,6.86,11,"Noah Childs, Columbus, Indiana",Low,38,10
11/17/2015,CA-2015-166730,1,Dorothy Dickinson,Consumer,Tennsco Industrial Shelving,Office Supplies,Tennsco,Memphis,Tennessee,South,11/27/2015,First Class,0.2,-9,-0.23,39,48.75,Storage,24.66,11,"Dorothy Dickinson, Memphis, Tennessee",Loss,48.75,10
11/17/2015,CA-2015-166457,2,Peter Fuller,Consumer,Xerox 1933,Office Supplies,Xerox,Richmond,Kentucky,South,11/20/2015,Second Class,0,12,0.47,25,12.5,Paper,0.97,11,"Peter Fuller, Richmond, Kentucky",Low,12.5,3
11/18/2015,CA-2015-166989,2,Robert Marley,Home Office,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,Adams,New York City,New York,East,11/29/2015,Standard Class,0,5,0.46,11,5.5,Paper,10.09,11,"Robert Marley, New York City, New York",Low,5.5,11
11/18/2015,CA-2015-166961,3,Cynthia Delaney,Home Office,Advantus Rolling Storage Box,Office Supplies,Advantus,Moreno Valley,California,West,11/24/2015,Standard Class,0,14,0.27,51,17,Storage,14.78,11,"Cynthia Delaney, Moreno Valley, California",Low,17,6
11/18/2015,CA-2015-166863,2,Sam Craven,Consumer,"Array Parchment Paper, Assorted Colors",Office Supplies,Array,Plano,Texas,Central,11/28/2015,Standard Class,0.2,4,0.35,12,7.5,Paper,14.87,11,"Sam Craven, Plano, Texas",Low,7.5,10
11/18/2015,CA-2015-166884,5,Chloris Kastensmidt,Consumer,Eldon Wave Desk Accessories,Furniture,Eldon,Columbus,Ohio,East,11/26/2015,Second Class,0.2,2,0.28,8,2,Furnishings,5.73,11,"Chloris Kastensmidt, Columbus, Ohio",Low,2,8
11/18/2015,CA-2015-167164,2,Alejandro Grove,Consumer,Fellowes Super Stor/Drawer,Office Supplies,Fellowes,West Jordan,Utah,West,11/28/2015,Second Class,0,10,0.18,56,28,Storage,3.42,11,"Alejandro Grove, West Jordan, Utah",Low,28,10
11/18/2015,CA-2015-166961,3,Cynthia Delaney,Home Office,GBC VeloBind Cover Sets,Office Supplies,GBC,Moreno Valley,California,West,11/24/2015,Standard Class,0.2,14,0.38,37,15.42,Binders,14.78,11,"Cynthia Delaney, Moreno Valley, California",Low,15.42,6
11/18/2015,CA-2015-166954,5,Beth Thompson,Home Office,GuestStacker Chair with Chrome Finish Legs,Furniture,Other,San Gabriel,California,West,11/19/2015,Standard Class,0.2,149,0.1,1487,371.75,Chairs,10.38,11,"Beth Thompson, San Gabriel, California",High,371.75,1
11/18/2015,CA-2015-166863,4,Sam Craven,Consumer,"Hon Metal Bookcases, Black",Furniture,Hon,Plano,Texas,Central,11/28/2015,Standard Class,0.32,-20,-0.1,193,70.96,Bookcases,14.87,11,"Sam Craven, Plano, Texas",Loss,70.96,10
11/18/2015,CA-2015-166863,2,Sam Craven,Consumer,HTC One Mini,Technology,HTC,Plano,Texas,Central,11/28/2015,Standard Class,0.2,20,0.1,202,126.25,Phones,14.87,11,"Sam Craven, Plano, Texas",Low,126.25,10
11/18/2015,CA-2015-166954,3,Beth Thompson,Home Office,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Kensington,San Gabriel,California,West,11/19/2015,Standard Class,0,79,0.29,271,90.33,Appliances,10.38,11,"Beth Thompson, San Gabriel, California",High,90.33,1
